Temperature             Voltage	
5.752054158	1.629823374
5.754210761	1.629703976
5.756366218	1.629584577
5.758520535	1.629465179
5.760673721	1.62934578
5.762825782	1.629226381
5.764976726	1.629106983
5.76712656	1.628987584
5.769275291	1.628868186
5.771422926	1.628748787
5.773569473	1.628629388
5.775714938	1.62850999
5.777859329	1.628390591
5.780002654	1.628271192
5.782144918	1.628151794
5.78428613	1.628032395
5.786426297	1.627912997
5.788565426	1.627793598
5.790703524	1.627674199
5.792840598	1.627554801
5.794976656	1.627435402
5.797111704	1.627316004
5.799245751	1.627196605
5.801378803	1.627077206
5.803510866	1.626957808
5.80564195	1.626838409
5.80777206	1.626719011
5.809901205	1.626599612
5.81202939	1.626480213
5.814156624	1.626360815
5.816282913	1.626241416
5.818408265	1.626122018
5.820532688	1.626002619
5.822656187	1.62588322
5.824778771	1.625763822
5.826900446	1.625644423
5.82902122	1.625525025
5.831141101	1.625405626
5.833260094	1.625286227
5.835378208	1.625166829
5.83749545	1.62504743
5.839611826	1.624928032
5.841727345	1.624808633
5.843842012	1.624689234
5.845955837	1.624569836
5.848068824	1.624450437
5.850180983	1.624331038
5.85229232	1.62421164
5.854402842	1.624092241
5.856512557	1.623972843
5.858621471	1.623853444
5.860729592	1.623734045
5.862836927	1.623614647
5.864943484	1.623495248
5.867049269	1.62337585
5.86915429	1.623256451
5.871258554	1.623137052
5.873362067	1.623017654
5.875464839	1.622898255
5.877566874	1.622778857
5.879668182	1.622659458
5.881768768	1.622540059
5.883868641	1.622420661
5.885967807	1.622301262
5.888066273	1.622181864
5.890164048	1.622062465
5.892261137	1.621943066
5.894357548	1.621823668
5.896453289	1.621704269
5.898548367	1.621584871
5.900642788	1.621465472
5.90273656	1.621346073
5.904829691	1.621226675
5.906922187	1.621107276
5.909014055	1.620987878
5.911105303	1.620868479
5.913195939	1.62074908
5.915285968	1.620629682
5.917375399	1.620510283
5.919464239	1.620390884
5.921552494	1.620271486
5.923640173	1.620152087
5.925727282	1.620032689
5.927813828	1.61991329
5.929899819	1.619793891
5.931985262	1.619674493
5.934070164	1.619555094
5.936154532	1.619435696
5.938238374	1.619316297
5.940321696	1.619196898
5.942404507	1.6190775
5.944486812	1.618958101
5.94656862	1.618838703
5.948649937	1.618719304
5.950730771	1.618599905
5.952811129	1.618480507
5.954891018	1.618361108
5.956970446	1.61824171
5.959049419	1.618122311
5.961127944	1.618002912
5.96320603	1.617883514
5.965283683	1.617764115
5.96736091	1.617644717
5.969437719	1.617525318
5.971514116	1.617405919
5.97359011	1.617286521
5.975665706	1.617167122
5.977740914	1.617047724
5.979815738	1.616928325
5.981890188	1.616808926
5.983964269	1.616689528
5.98603799	1.616570129
5.988111357	1.616450731
5.990184378	1.616331332
5.99225706	1.616211933
5.994329409	1.616092535
5.996401434	1.615973136
5.998473142	1.615853737
6.000544539	1.615734339
6.002615632	1.61561494
6.00468643	1.615495542
6.006756939	1.615376143
6.008827167	1.615256744
6.01089712	1.615137346
6.012966807	1.615017947
6.015036233	1.614898549
6.017105407	1.61477915
6.019174335	1.614659751
6.021243025	1.614540353
6.023311483	1.614420954
6.025379718	1.614301556
6.027447736	1.614182157
6.029515545	1.614062758
6.031583151	1.61394336
6.033650563	1.613823961
6.035717786	1.613704563
6.037784829	1.613585164
6.039851698	1.613465765
6.041918402	1.613346367
6.043984946	1.613226968
6.046051338	1.61310757
6.048117586	1.612988171
6.050183696	1.612868772
6.052249676	1.612749374
6.054315533	1.612629975
6.056381274	1.612510577
6.058446907	1.612391178
6.060512438	1.612271779
6.062577875	1.612152381
6.064643225	1.612032982
6.066708495	1.611913583
6.068773693	1.611794185
6.070838825	1.611674786
6.072903899	1.611555388
6.074968923	1.611435989
6.077033902	1.61131659
6.079098845	1.611197192
6.081163758	1.611077793
6.08322865	1.610958395
6.085293526	1.610838996
6.087358395	1.610719597
6.089423263	1.610600199
6.091488138	1.6104808
6.093553027	1.610361402
6.095617937	1.610242003
6.097682875	1.610122604
6.099747849	1.610003206
6.101812865	1.609883807
6.103877932	1.609764409
6.105943055	1.60964501
6.108008243	1.609525611
6.110073502	1.609406213
6.11213884	1.609286814
6.114204264	1.609167416
6.116269781	1.609048017
6.118335399	1.608928618
6.120401124	1.60880922
6.122466964	1.608689821
6.124532925	1.608570423
6.126599016	1.608451024
6.128665244	1.608331625
6.130731618	1.608212227
6.13279817	1.608092828
6.134864943	1.607973429
6.136931976	1.607854031
6.138999312	1.607734632
6.14106699	1.607615234
6.143135054	1.607495835
6.145203543	1.607376436
6.147272498	1.607257038
6.149341962	1.607137639
6.151411974	1.607018241
6.153482577	1.606898842
6.155553812	1.606779443
6.157625719	1.606660045
6.15969834	1.606540646
6.161771716	1.606421248
6.163845888	1.606301849
6.165920897	1.60618245
6.167996785	1.606063052
6.170073592	1.605943653
6.17215136	1.605824255
6.17423013	1.605704856
6.176309944	1.605585457
6.178390842	1.605466059
6.180472865	1.60534666
6.182556055	1.605227262
6.184640452	1.605107863
6.186726099	1.604988464
6.188813036	1.604869066
6.190901304	1.604749667
6.192990945	1.604630269
6.195081999	1.60451087
6.197174509	1.604391471
6.199268514	1.604272073
6.201364057	1.604152674
6.203461178	1.604033275
6.205559918	1.603913877
6.207660319	1.603794478
6.209762422	1.60367508
6.211866268	1.603555681
6.213971898	1.603436282
6.216079354	1.603316884
6.218188676	1.603197485
6.220299906	1.603078087
6.222413085	1.602958688
6.224528254	1.602839289
6.226645454	1.602719891
6.228764726	1.602600492
6.230886112	1.602481094
6.233009653	1.602361695
6.23513539	1.602242296
6.237263363	1.602122898
6.239393615	1.602003499
6.241526187	1.601884101
6.243661119	1.601764702
6.245798452	1.601645303
6.247938229	1.601525905
6.25008049	1.601406506
6.252225276	1.601287108
6.254372628	1.601167709
6.256522588	1.60104831
6.258675197	1.600928912
6.260830496	1.600809513
6.262988526	1.600690115
6.265149328	1.600570716
6.267312944	1.600451317
6.269479414	1.600331919
6.27164878	1.60021252
6.273821083	1.600093122
6.275996364	1.599973723
6.278174664	1.599854324
6.280356025	1.599734926
6.282540488	1.599615527
6.284728093	1.599496128
6.286918882	1.59937673
6.289112897	1.599257331
6.291310177	1.599137933
6.293510766	1.599018534
6.295714703	1.598899135
6.297922029	1.598779737
6.300132787	1.598660338
6.302347017	1.59854094
6.30456476	1.598421541
6.306786058	1.598302142
6.309010951	1.598182744
6.311239481	1.598063345
6.313471689	1.597943947
6.315707617	1.597824548
6.317947305	1.597705149
6.320190794	1.597585751
6.322438126	1.597466352
6.324689342	1.597346954
6.326944482	1.597227555
6.329203589	1.597108156
6.331466704	1.596988758
6.333733867	1.596869359
6.336005119	1.596749961
6.338280503	1.596630562
6.340560058	1.596511163
6.342843827	1.596391765
6.34513185	1.596272366
6.347424169	1.596152968
6.349720824	1.596033569
6.352021858	1.59591417
6.35432731	1.595794772
6.356637223	1.595675373
6.358951637	1.595555974
6.361270593	1.595436576
6.363594134	1.595317177
6.365922299	1.595197779
6.36825513	1.59507838
6.370592669	1.594958981
6.372934956	1.594839583
6.375282032	1.594720184
6.377633939	1.594600786
6.379990719	1.594481387
6.382352411	1.594361988
6.384719058	1.59424259
6.3870907	1.594123191
6.389467378	1.594003793
6.391849135	1.593884394
6.39423601	1.593764995
6.396628045	1.593645597
6.399025282	1.593526198
6.401427761	1.5934068
6.403835524	1.593287401
6.406248612	1.593168002
6.408667065	1.593048604
6.411090926	1.592929205
6.413520235	1.592809807
6.41595503	1.592690408
6.418395262	1.592571009
6.420840795	1.592451611
6.423291491	1.592332212
6.425747211	1.592212814
6.428207816	1.592093415
6.430673165	1.591974016
6.433143122	1.591854618
6.435617546	1.591735219
6.438096298	1.59161582
6.44057924	1.591496422
6.443066232	1.591377023
6.445557136	1.591257625
6.448051812	1.591138226
6.450550121	1.591018827
6.453051924	1.590899429
6.455557082	1.59078003
6.458065457	1.590660632
6.460576908	1.590541233
6.463091298	1.590421834
6.465608487	1.590302436
6.468128335	1.590183037
6.470650705	1.590063639
6.473175456	1.58994424
6.47570245	1.589824841
6.478231548	1.589705443
6.480762611	1.589586044
6.4832955	1.589466646
6.485830075	1.589347247
6.488366198	1.589227848
6.490903729	1.58910845
6.49344253	1.588989051
6.495982462	1.588869653
6.498523385	1.588750254
6.50106516	1.588630855
6.503607649	1.588511457
6.506150712	1.588392058
6.50869421	1.58827266
6.511238005	1.588153261
6.513781957	1.588033862
6.516325927	1.587914464
6.518869776	1.587795065
6.521413366	1.587675666
6.523956556	1.587556268
6.526499209	1.587436869
6.529041184	1.587317471
6.531582344	1.587198072
6.534122548	1.587078673
6.536661658	1.586959275
6.539199535	1.586839876
6.54173604	1.586720478
6.544271034	1.586601079
6.546804377	1.58648168
6.549335931	1.586362282
6.551865557	1.586242883
6.554393115	1.586123485
6.556918467	1.586004086
6.559441473	1.585884687
6.561961995	1.585765289
6.564479893	1.58564589
6.566995028	1.585526492
6.569507262	1.585407093
6.572016455	1.585287694
6.574522469	1.585168296
6.577025163	1.585048897
6.5795244	1.584929499
6.58202004	1.5848101
6.584511944	1.584690701
6.586999973	1.584571303
6.589483989	1.584451904
6.591963851	1.584332506
6.594439421	1.584213107
6.59691056	1.584093708
6.599377129	1.58397431
6.601838988	1.583854911
6.604296	1.583735513
6.606748024	1.583616114
6.609194922	1.583496715
6.611636554	1.583377317
6.614072782	1.583257918
6.616503467	1.583138519
6.618928469	1.583019121
6.62134765	1.582899722
6.62376087	1.582780324
6.626167991	1.582660925
6.628568873	1.582541526
6.630963377	1.582422128
6.633351365	1.582302729
6.635732697	1.582183331
6.638107234	1.582063932
6.640474837	1.581944533
6.642835368	1.581825135
6.645188686	1.581705736
6.647534654	1.581586338
6.649873131	1.581466939
6.65220398	1.58134754
6.65452706	1.581228142
6.656842234	1.581108743
6.659149361	1.580989345
6.661448303	1.580869946
6.663738921	1.580750547
6.666021075	1.580631149
6.668294627	1.58051175
6.670559438	1.580392352
6.672815369	1.580272953
6.67506228	1.580153554
6.677300032	1.580034156
6.679528487	1.579914757
6.681747506	1.579795359
6.683956949	1.57967596
6.686156677	1.579556561
6.688346552	1.579437163
6.690526433	1.579317764
6.692696184	1.579198365
6.694855663	1.579078967
6.697004732	1.578959568
6.699143253	1.57884017
6.701271086	1.578720771
6.703388091	1.578601372
6.705494131	1.578481974
6.707589066	1.578362575
6.709672757	1.578243177
6.711745064	1.578123778
6.713805849	1.578004379
6.715854974	1.577884981
6.717892297	1.577765582
6.719917682	1.577646184
6.721930988	1.577526785
6.723932077	1.577407386
6.72592081	1.577287988
6.727897047	1.577168589
6.72986065	1.577049191
6.731811479	1.576929792
6.733749395	1.576810393
6.73567426	1.576690995
6.737585934	1.576571596
6.739484279	1.576452198
6.741369155	1.576332799
6.743240423	1.5762134
6.745097944	1.576094002
6.74694158	1.575974603
6.74877119	1.575855205
6.750586637	1.575735806
6.752387784	1.575616407
6.75417462	1.575497009
6.75594729	1.57537761
6.757705951	1.575258211
6.759450761	1.575138813
6.761181874	1.575019414
6.762899448	1.574900016
6.764603639	1.574780617
6.766294604	1.574661218
6.767972499	1.57454182
6.76963748	1.574422421
6.771289705	1.574303023
6.772929329	1.574183624
6.774556509	1.574064225
6.776171401	1.573944827
6.777774163	1.573825428
6.77936495	1.57370603
6.780943919	1.573586631
6.782511226	1.573467232
6.784067028	1.573347834
6.785611482	1.573228435
6.787144743	1.573109037
6.788666969	1.572989638
6.790178316	1.572870239
6.79167894	1.572750841
6.793168997	1.572631442
6.794648645	1.572512044
6.79611804	1.572392645
6.797577338	1.572273246
6.799026695	1.572153848
6.800466269	1.572034449
6.801896215	1.571915051
6.803316691	1.571795652
6.804727852	1.571676253
6.806129855	1.571556855
6.807522857	1.571437456
6.808907014	1.571318058
6.810282482	1.571198659
6.811649419	1.57107926
6.81300798	1.570959862
6.814358322	1.570840463
6.815700601	1.570721064
6.817034974	1.570601666
6.818361598	1.570482267
6.819680628	1.570362869
6.820992222	1.57024347
6.822296536	1.570124071
6.823593726	1.570004673
6.824883949	1.569885274
6.826167361	1.569765876
6.827444119	1.569646477
6.82871438	1.569527078
6.829978299	1.56940768
6.831236033	1.569288281
6.832487739	1.569168883
6.833733573	1.569049484
6.834973691	1.568930085
6.836208251	1.568810687
6.837437409	1.568691288
6.83866132	1.56857189
6.839880142	1.568452491
6.841094032	1.568333092
6.842303144	1.568213694
6.843507637	1.568094295
6.844707666	1.567974897
6.845903388	1.567855498
6.84709496	1.567736099
6.848282537	1.567616701
6.849466277	1.567497302
6.850646336	1.567377904
6.851822871	1.567258505
6.852996037	1.567139106
6.854165991	1.567019708
6.85533289	1.566900309
6.856496891	1.56678091
6.857658149	1.566661512
6.858816821	1.566542113
6.859973065	1.566422715
6.861127035	1.566303316
6.862278889	1.566183917
6.863428784	1.566064519
6.864576875	1.56594512
6.865723319	1.565825722
6.866868272	1.565706323
6.868011892	1.565586924
6.869154335	1.565467526
6.870295756	1.565348127
6.871436313	1.565228729
6.872576162	1.56510933
6.873715459	1.564989931
6.874854362	1.564870533
6.875993026	1.564751134
6.877131607	1.564631736
6.878270264	1.564512337
6.879409151	1.564392938
6.880548425	1.56427354
6.881688243	1.564154141
6.882828762	1.564034743
6.883970137	1.563915344
6.885112526	1.563795945
6.886256085	1.563676547
6.887400969	1.563557148
6.888547337	1.56343775
6.889695344	1.563318351
6.890845146	1.563198952
6.8919969	1.563079554
6.893150764	1.562960155
6.894306892	1.562840756
6.895465442	1.562721358
6.89662657	1.562601959
6.897790432	1.562482561
6.898957186	1.562363162
6.900126987	1.562243763
6.901299992	1.562124365
6.902476358	1.562004966
6.90365624	1.561885568
6.904839796	1.561766169
6.906027182	1.56164677
6.907218555	1.561527372
6.90841407	1.561407973
6.909613885	1.561288575
6.910818155	1.561169176
6.912027038	1.561049777
6.91324069	1.560930379
6.914459266	1.56081098
6.915682925	1.560691582
6.916911822	1.560572183
6.918146114	1.560452784
6.919385956	1.560333386
6.920631507	1.560213987
6.921882922	1.560094589
6.923140357	1.55997519
6.924403969	1.559855791
6.925673915	1.559736393
6.926950352	1.559616994
6.928233434	1.559497596
6.92952332	1.559378197
6.930820165	1.559258798
6.932124127	1.5591394
6.93343536	1.559020001
6.934754023	1.558900602
6.936080271	1.558781204
6.937414261	1.558661805
6.93875615	1.558542407
6.940106093	1.558423008
6.941464248	1.558303609
6.94283077	1.558184211
6.944205817	1.558064812
6.945589545	1.557945414
6.94698211	1.557826015
6.948383669	1.557706616
6.949794378	1.557587218
6.951214394	1.557467819
6.952643873	1.557348421
6.954082971	1.557229022
6.955531846	1.557109623
6.956990653	1.556990225
6.95845955	1.556870826
6.959938692	1.556751428
6.961428236	1.556632029
6.962928339	1.55651263
6.964439157	1.556393232
6.965960846	1.556273833
6.967493564	1.556154435
6.969037465	1.556035036
6.970592708	1.555915637
6.972159448	1.555796239
6.973737843	1.55567684
6.975328047	1.555557442
6.976930219	1.555438043
6.978544513	1.555318644
6.980171088	1.555199246
6.981810099	1.555079847
6.983461703	1.554960449
6.985126056	1.55484105
6.986803315	1.554721651
6.988493636	1.554602253
6.990197175	1.554482854
6.99191409	1.554363455
6.993644537	1.554244057
6.995388672	1.554124658
6.997146651	1.55400526
6.998918632	1.553885861
7.00070477	1.553766462
7.002505222	1.553647064
7.004320145	1.553527665
7.006149695	1.553408267
7.007994028	1.553288868
7.009853302	1.553169469
7.011727672	1.553050071
7.013617294	1.552930672
7.015522327	1.552811274
7.017442925	1.552691875
7.019379245	1.552572476
7.021331445	1.552453078
7.02329968	1.552333679
7.025284106	1.552214281
7.027284881	1.552094882
7.029302161	1.551975483
7.031336102	1.551856085
7.033386861	1.551736686
7.035454594	1.551617288
7.037539458	1.551497889
7.039641609	1.55137849
7.041761203	1.551259092
7.043898398	1.551139693
7.046053349	1.551020295
7.048226214	1.550900896
7.050417148	1.550781497
7.052626308	1.550662099
7.054853851	1.5505427
7.057099933	1.550423301
7.05936471	1.550303903
7.06164834	1.550184504
7.063950978	1.550065106
7.06627278	1.549945707
7.068613904	1.549826308
7.070974507	1.54970691
7.073354743	1.549587511
7.075754771	1.549468113
7.078174745	1.549348714
7.080614824	1.549229315
7.083075163	1.549109917
7.085555919	1.548990518
7.088057248	1.54887112
7.090579306	1.548751721
7.093122251	1.548632322
7.095686239	1.548512924
7.098271426	1.548393525
7.100877968	1.548274127
7.103506023	1.548154728
7.106155746	1.548035329
7.108827295	1.547915931
7.111520825	1.547796532
7.114236493	1.547677134
7.116974456	1.547557735
7.11973487	1.547438336
7.122517891	1.547318938
7.125323676	1.547199539
7.128152382	1.547080141
7.131004165	1.546960742
7.133879181	1.546841343
7.136777587	1.546721945
7.139699539	1.546602546
7.142645194	1.546483147
