Temperature Voltage	
2.1025805161	1.6856854496
2.1032606521	1.6856706609
2.1039407882	1.6856558675
2.1046209242	1.6856410694
2.1053010602	1.6856262665
2.1059811962	1.6856114588
2.1066613323	1.6855966464
2.1073414683	1.6855818293
2.1080216043	1.6855670074
2.1087017403	1.6855521808
2.1093818764	1.6855373495
2.1100620124	1.6855225134
2.1107421484	1.6855076726
2.1114222845	1.6854928271
2.1121024205	1.6854779768
2.1127825565	1.6854631219
2.1134626925	1.6854482622
2.1141428286	1.6854333978
2.1148229646	1.6854185287
2.1155031006	1.6854036549
2.1161832366	1.6853887763
2.1168633727	1.6853738931
2.1175435087	1.6853590051
2.1182236447	1.6853441125
2.1189037808	1.6853292152
2.1195839168	1.6853143131
2.1202640528	1.6852994064
2.1209441888	1.685284495
2.1216243249	1.6852695789
2.1223044609	1.6852546581
2.1229845969	1.6852397327
2.1236647329	1.6852248025
2.124344869	1.6852098677
2.125025005	1.6851949282
2.125705141	1.685179984
2.1263852771	1.6851650352
2.1270654131	1.6851500817
2.1277455491	1.6851351235
2.1284256851	1.6851201607
2.1291058212	1.6851051932
2.1297859572	1.6850902211
2.1304660932	1.6850752443
2.1311462292	1.6850602628
2.1318263653	1.6850452767
2.1325065013	1.685030286
2.1331866373	1.6850152906
2.1338667734	1.6850002906
2.1345469094	1.6849852859
2.1352270454	1.6849702766
2.1359071814	1.6849552627
2.1365873175	1.6849402441
2.1372674535	1.6849252209
2.1379475895	1.6849101931
2.1386277255	1.6848951606
2.1393078616	1.6848801236
2.1399879976	1.6848650819
2.1406681336	1.6848500356
2.1413482697	1.6848349847
2.1420284057	1.6848199292
2.1427085417	1.6848048691
2.1433886777	1.6847898043
2.1440688138	1.684774735
2.1447489498	1.6847596611
2.1454290858	1.6847445826
2.1461092218	1.6847294994
2.1467893579	1.6847144117
2.1474694939	1.6846993194
2.1481496299	1.6846842225
2.148829766	1.6846691211
2.149509902	1.684654015
2.150190038	1.6846389044
2.150870174	1.6846237891
2.1515503101	1.6846086694
2.1522304461	1.684593545
2.1529105821	1.6845784161
2.1535907181	1.6845632826
2.1542708542	1.6845481445
2.1549509902	1.6845330019
2.1556311262	1.6845178547
2.1563112623	1.684502703
2.1569913983	1.6844875467
2.1576715343	1.6844723859
2.1583516703	1.6844572205
2.1590318064	1.6844420506
2.1597119424	1.6844268761
2.1603920784	1.6844116971
2.1610722144	1.6843965135
2.1617523505	1.6843813254
2.1624324865	1.6843661328
2.1631126225	1.6843509357
2.1637927586	1.684335734
2.1644728946	1.6843205278
2.1651530306	1.6843053171
2.1658331666	1.6842901018
2.1665133027	1.684274882
2.1671934387	1.6842596578
2.1678735747	1.684244429
2.1685537107	1.6842291957
2.1692338468	1.6842139579
2.1699139828	1.6841987155
2.1705941188	1.6841834687
2.1712742549	1.6841682174
2.1719543909	1.6841529616
2.1726345269	1.6841377013
2.1733146629	1.6841224365
2.173994799	1.6841071672
2.174674935	1.6840918934
2.175355071	1.6840766152
2.176035207	1.6840613324
2.1767153431	1.6840460452
2.1773954791	1.6840307535
2.1780756151	1.6840154573
2.1787557512	1.6840001567
2.1794358872	1.6839848516
2.1801160232	1.683969542
2.1807961592	1.683954228
2.1814762953	1.6839389095
2.1821564313	1.6839235865
2.1828365673	1.6839082591
2.1835167033	1.6838929272
2.1841968394	1.6838775909
2.1848769754	1.6838622502
2.1855571114	1.6838469049
2.1862372474	1.6838315553
2.1869173835	1.6838162012
2.1875975195	1.6838008427
2.1882776555	1.6837854797
2.1889577916	1.6837701123
2.1896379276	1.6837547405
2.1903180636	1.6837393642
2.1909981996	1.6837239835
2.1916783357	1.6837085984
2.1923584717	1.6836932089
2.1930386077	1.6836778149
2.1937187437	1.6836624166
2.1943988798	1.6836470138
2.1950790158	1.6836316066
2.1957591518	1.683616195
2.1964392879	1.683600779
2.1971194239	1.6835853586
2.1977995599	1.6835699339
2.1984796959	1.6835545047
2.199159832	1.6835390711
2.199839968	1.6835236331
2.200520104	1.6835081907
2.20120024	1.683492744
2.2018803761	1.6834772928
2.2025605121	1.6834618373
2.2032406481	1.6834463774
2.2039207842	1.6834309132
2.2046009202	1.6834154445
2.2052810562	1.6833999715
2.2059611922	1.6833844941
2.2066413283	1.6833690123
2.2073214643	1.6833535262
2.2080016003	1.6833380357
2.2086817363	1.6833225409
2.2093618724	1.6833070417
2.2100420084	1.6832915381
2.2107221444	1.6832760302
2.2114022805	1.683260518
2.2120824165	1.6832450014
2.2127625525	1.6832294804
2.2134426885	1.6832139551
2.2141228246	1.6831984255
2.2148029606	1.6831828915
2.2154830966	1.6831673532
2.2161632326	1.6831518106
2.2168433687	1.6831362636
2.2175235047	1.6831207123
2.2182036407	1.6831051567
2.2188837768	1.6830895967
2.2195639128	1.6830740325
2.2202440488	1.6830584639
2.2209241848	1.683042891
2.2216043209	1.6830273138
2.2222844569	1.6830117322
2.2229645929	1.6829961464
2.2236447289	1.6829805563
2.224324865	1.6829649618
2.225005001	1.6829493631
2.225685137	1.68293376
2.2263652731	1.6829181527
2.2270454091	1.6829025411
2.2277255451	1.6828869251
2.2284056811	1.6828713049
2.2290858172	1.6828556804
2.2297659532	1.6828400516
2.2304460892	1.6828244186
2.2311262252	1.6828087812
2.2318063613	1.6827931396
2.2324864973	1.6827774937
2.2331666333	1.6827618436
2.2338467694	1.6827461891
2.2345269054	1.6827305304
2.2352070414	1.6827148675
2.2358871774	1.6826992002
2.2365673135	1.6826835287
2.2372474495	1.682667853
2.2379275855	1.682652173
2.2386077215	1.6826364887
2.2392878576	1.6826208002
2.2399679936	1.6826051075
2.2406481296	1.6825894105
2.2413282657	1.6825737093
2.2420084017	1.6825580038
2.2426885377	1.6825422941
2.2433686737	1.6825265801
2.2440488098	1.6825108619
2.2447289458	1.6824951395
2.2454090818	1.6824794129
2.2460892178	1.682463682
2.2467693539	1.6824479469
2.2474494899	1.6824322076
2.2481296259	1.6824164641
2.248809762	1.6824007164
2.249489898	1.6823849644
2.250170034	1.6823692082
2.25085017	1.6823534479
2.2515303061	1.6823376833
2.2522104421	1.6823219145
2.2528905781	1.6823061415
2.2535707141	1.6822903644
2.2542508502	1.682274583
2.2549309862	1.6822587974
2.2556111222	1.6822430076
2.2562912583	1.6822272137
2.2569713943	1.6822114156
2.2576515303	1.6821956132
2.2583316663	1.6821798067
2.2590118024	1.6821639961
2.2596919384	1.6821481812
2.2603720744	1.6821323622
2.2610522104	1.682116539
2.2617323465	1.6821007116
2.2624124825	1.6820848801
2.2630926185	1.6820690444
2.2637727546	1.6820532045
2.2644528906	1.6820373605
2.2651330266	1.6820215123
2.2658131626	1.68200566
2.2664932987	1.6819898035
2.2671734347	1.6819739428
2.2678535707	1.6819580781
2.2685337067	1.6819422091
2.2692138428	1.6819263361
2.2698939788	1.6819104588
2.2705741148	1.6818945775
2.2712542509	1.681878692
2.2719343869	1.6818628024
2.2726145229	1.6818469087
2.2732946589	1.6818310108
2.273974795	1.6818151088
2.274654931	1.6817992027
2.275335067	1.6817832924
2.276015203	1.6817673781
2.2766953391	1.6817514596
2.2773754751	1.681735537
2.2780556111	1.6817196103
2.2787357471	1.6817036795
2.2794158832	1.6816877446
2.2800960192	1.6816718056
2.2807761552	1.6816558625
2.2814562913	1.6816399153
2.2821364273	1.681623964
2.2828165633	1.6816080086
2.2834966993	1.6815920491
2.2841768354	1.6815760855
2.2848569714	1.6815601179
2.2855371074	1.6815441461
2.2862172434	1.6815281703
2.2868973795	1.6815121904
2.2875775155	1.6814962064
2.2882576515	1.6814802183
2.2889377876	1.6814642262
2.2896179236	1.68144823
2.2902980596	1.6814322297
2.2909781956	1.6814162254
2.2916583317	1.681400217
2.2923384677	1.6813842046
2.2930186037	1.6813681881
2.2936987397	1.6813521675
2.2943788758	1.6813361429
2.2950590118	1.6813201142
2.2957391478	1.6813040815
2.2964192839	1.6812880448
2.2970994199	1.681272004
2.2977795559	1.6812559592
2.2984596919	1.6812399103
2.299139828	1.6812238574
2.299819964	1.6812078004
2.3005001	1.6811917395
2.301180236	1.6811756745
2.3018603721	1.6811596055
2.3025405081	1.6811435324
2.3032206441	1.6811274554
2.3039007802	1.6811113743
2.3045809162	1.6810952892
2.3052610522	1.6810792001
2.3059411882	1.681063107
2.3066213243	1.6810470099
2.3073014603	1.6810309087
2.3079815963	1.6810148036
2.3086617323	1.6809986945
2.3093418684	1.6809825813
2.3100220044	1.6809664642
2.3107021404	1.6809503431
2.3113822765	1.680934218
2.3120624125	1.6809180889
2.3127425485	1.6809019558
2.3134226845	1.6808858187
2.3141028206	1.6808696777
2.3147829566	1.6808535327
2.3154630926	1.6808373837
2.3161432286	1.6808212307
2.3168233647	1.6808050737
2.3175035007	1.6807889128
2.3181836367	1.680772748
2.3188637728	1.6807565791
2.3195439088	1.6807404063
2.3202240448	1.6807242295
2.3209041808	1.6807080488
2.3215843169	1.6806918641
2.3222644529	1.6806756755
2.3229445889	1.6806594829
2.3236247249	1.6806432864
2.324304861	1.680627086
2.324984997	1.6806108815
2.325665133	1.6805946732
2.3263452691	1.6805784609
2.3270254051	1.6805622447
2.3277055411	1.6805460246
2.3283856771	1.6805298005
2.3290658132	1.6805135725
2.3297459492	1.6804973405
2.3304260852	1.6804811047
2.3311062212	1.6804648649
2.3317863573	1.6804486212
2.3324664933	1.6804323736
2.3331466293	1.6804161221
2.3338267654	1.6803998667
2.3345069014	1.6803836073
2.3351870374	1.6803673441
2.3358671734	1.680351077
2.3365473095	1.6803348059
2.3372274455	1.680318531
2.3379075815	1.6803022521
2.3385877175	1.6802859694
2.3392678536	1.6802696828
2.3399479896	1.6802533923
2.3406281256	1.6802370979
2.3413082617	1.6802207996
2.3419883977	1.6802044975
2.3426685337	1.6801881914
2.3433486697	1.6801718815
2.3440288058	1.6801555677
2.3447089418	1.6801392501
2.3453890778	1.6801229286
2.3460692138	1.6801066032
2.3467493499	1.6800902739
2.3474294859	1.6800739408
2.3481096219	1.6800576038
2.348789758	1.680041263
2.349469894	1.6800249183
2.35015003	1.6800085698
2.350830166	1.6799922174
2.3515103021	1.6799758612
2.3521904381	1.6799595011
2.3528705741	1.6799431372
2.3535507101	1.6799267695
2.3542308462	1.6799103979
2.3549109822	1.6798940225
2.3555911182	1.6798776432
2.3562712543	1.6798612601
2.3569513903	1.6798448732
2.3576315263	1.6798284825
2.3583116623	1.6798120879
2.3589917984	1.6797956895
2.3596719344	1.6797792874
2.3603520704	1.6797628813
2.3610322064	1.6797464715
2.3617123425	1.6797300579
2.3623924785	1.6797136405
2.3630726145	1.6796972192
2.3637527506	1.6796807942
2.3644328866	1.6796643653
2.3651130226	1.6796479327
2.3657931586	1.6796314963
2.3664732947	1.679615056
2.3671534307	1.679598612
2.3678335667	1.6795821642
2.3685137027	1.6795657126
2.3691938388	1.6795492572
2.3698739748	1.6795327981
2.3705541108	1.6795163351
2.3712342468	1.6794998684
2.3719143829	1.679483398
2.3725945189	1.6794669237
2.3732746549	1.6794504457
2.373954791	1.6794339639
2.374634927	1.6794174784
2.375315063	1.679400989
2.375995199	1.679384496
2.3766753351	1.6793679992
2.3773554711	1.6793514986
2.3780356071	1.6793349942
2.3787157431	1.6793184862
2.3793958792	1.6793019743
2.3800760152	1.6792854588
2.3807561512	1.6792689395
2.3814362873	1.6792524164
2.3821164233	1.6792358896
2.3827965593	1.6792193591
2.3834766953	1.6792028249
2.3841568314	1.6791862869
2.3848369674	1.6791697452
2.3855171034	1.6791531998
2.3861972394	1.6791366506
2.3868773755	1.6791200978
2.3875575115	1.6791035412
2.3882376475	1.6790869809
2.3889177836	1.6790704169
2.3895979196	1.6790538491
2.3902780556	1.6790372777
2.3909581916	1.6790207026
2.3916383277	1.6790041237
2.3923184637	1.6789875412
2.3929985997	1.678970955
2.3936787357	1.678954365
2.3943588718	1.6789377714
2.3950390078	1.6789211741
2.3957191438	1.6789045731
2.3963992799	1.6788879684
2.3970794159	1.6788713601
2.3977595519	1.678854748
2.3984396879	1.6788381323
2.399119824	1.6788215129
2.39979996	1.6788048898
2.400480096	1.6787882631
2.401160232	1.6787716327
2.4018403681	1.6787549986
2.4025205041	1.6787383609
2.4032006401	1.6787217195
2.4038807762	1.6787050744
2.4045609122	1.6786884257
2.4052410482	1.6786717733
2.4059211842	1.6786551173
2.4066013203	1.6786384576
2.4072814563	1.6786217942
2.4079615923	1.6786051272
2.4086417283	1.6785884566
2.4093218644	1.6785717823
2.4100020004	1.6785551044
2.4106821364	1.6785384228
2.4113622725	1.6785217376
2.4120424085	1.6785050487
2.4127225445	1.6784883562
2.4134026805	1.6784716601
2.4140828166	1.6784549603
2.4147629526	1.6784382569
2.4154430886	1.6784215499
2.4161232246	1.6784048393
2.4168033607	1.678388125
2.4174834967	1.6783714071
2.4181636327	1.6783546855
2.4188437688	1.6783379604
2.4195239048	1.6783212316
2.4202040408	1.6783044992
2.4208841768	1.6782877632
2.4215643129	1.6782710236
2.4222444489	1.6782542804
2.4229245849	1.6782375336
2.4236047209	1.6782207831
2.424284857	1.678204029
2.424964993	1.6781872714
2.425645129	1.6781705101
2.4263252651	1.6781537453
2.4270054011	1.6781369768
2.4276855371	1.6781202047
2.4283656731	1.6781034291
2.4290458092	1.6780866498
2.4297259452	1.678069867
2.4304060812	1.6780530805
2.4310862172	1.6780362905
2.4317663533	1.6780194969
2.4324464893	1.6780026997
2.4331266253	1.6779858989
2.4338067614	1.6779690946
2.4344868974	1.6779522866
2.4351670334	1.6779354751
2.4358471694	1.67791866
2.4365273055	1.6779018414
2.4372074415	1.6778850191
2.4378875775	1.6778681933
2.4385677135	1.6778513639
2.4392478496	1.677834531
2.4399279856	1.6778176945
2.4406081216	1.6778008544
2.4412882577	1.6777840108
2.4419683937	1.6777671636
2.4426485297	1.6777503128
2.4433286657	1.6777334585
2.4440088018	1.6777166006
2.4446889378	1.6776997392
2.4453690738	1.6776828743
2.4460492098	1.6776660057
2.4467293459	1.6776491337
2.4474094819	1.6776322581
2.4480896179	1.6776153789
2.448769754	1.6775984962
2.44944989	1.67758161
2.450130026	1.6775647202
2.450810162	1.6775478269
2.4514902981	1.6775309301
2.4521704341	1.6775140297
2.4528505701	1.6774971258
2.4535307061	1.6774802184
2.4542108422	1.6774633074
2.4548909782	1.6774463929
2.4555711142	1.6774294749
2.4562512503	1.6774125534
2.4569313863	1.6773956283
2.4576115223	1.6773786998
2.4582916583	1.6773617677
2.4589717944	1.6773448321
2.4596519304	1.677327893
2.4603320664	1.6773109503
2.4610122024	1.6772940042
2.4616923385	1.6772770546
2.4623724745	1.6772601014
2.4630526105	1.6772431448
2.4637327465	1.6772261846
2.4644128826	1.677209221
2.4650930186	1.6771922538
2.4657731546	1.6771752832
2.4664532907	1.677158309
2.4671334267	1.6771413314
2.4678135627	1.6771243503
2.4684936987	1.6771073657
2.4691738348	1.6770903776
2.4698539708	1.677073386
2.4705341068	1.6770563909
2.4712142428	1.6770393924
2.4718943789	1.6770223904
2.4725745149	1.6770053848
2.4732546509	1.6769883759
2.473934787	1.6769713634
2.474614923	1.6769543475
2.475295059	1.6769373281
2.475975195	1.6769203052
2.4766553311	1.6769032789
2.4773354671	1.6768862491
2.4780156031	1.6768692158
2.4786957391	1.6768521791
2.4793758752	1.6768351389
2.4800560112	1.6768180952
2.4807361472	1.6768010481
2.4814162833	1.6767839976
2.4820964193	1.6767669435
2.4827765553	1.6767498861
2.4834566913	1.6767328252
2.4841368274	1.6767157608
2.4848169634	1.676698693
2.4854970994	1.6766816218
2.4861772354	1.6766645471
2.4868573715	1.6766474689
2.4875375075	1.6766303874
2.4882176435	1.6766133024
2.4888977796	1.6765962139
2.4895779156	1.6765791221
2.4902580516	1.6765620267
2.4909381876	1.676544928
2.4916183237	1.6765278259
2.4922984597	1.6765107203
2.4929785957	1.6764936113
2.4936587317	1.6764764988
2.4943388678	1.676459383
2.4950190038	1.6764422637
2.4956991398	1.676425141
2.4963792759	1.6764080149
2.4970594119	1.6763908854
2.4977395479	1.6763737525
2.4984196839	1.6763566161
2.49909982	1.6763394764
2.499779956	1.6763223332
2.500460092	1.6763051867
2.501140228	1.6762880367
2.5018203641	1.6762708834
2.5025005001	1.6762537266
2.5031806361	1.6762365665
2.5038607722	1.6762194029
2.5045409082	1.676202236
2.5052210442	1.6761850656
2.5059011802	1.6761678919
2.5065813163	1.6761507148
2.5072614523	1.6761335343
2.5079415883	1.6761163504
2.5086217243	1.6760991632
2.5093018604	1.6760819725
2.5099819964	1.6760647785
2.5106621324	1.6760475811
2.5113422685	1.6760303804
2.5120224045	1.6760131762
2.5127025405	1.6759959687
2.5133826765	1.6759787578
2.5140628126	1.6759615436
2.5147429486	1.675944326
2.5154230846	1.675927105
2.5161032206	1.6759098806
2.5167833567	1.6758926529
2.5174634927	1.6758754219
2.5181436287	1.6758581874
2.5188237648	1.6758409497
2.5195039008	1.6758237085
2.5201840368	1.6758064641
2.5208641728	1.6757892162
2.5215443089	1.675771965
2.5222244449	1.6757547105
2.5229045809	1.6757374527
2.5235847169	1.6757201914
2.524264853	1.6757029269
2.524944989	1.675685659
2.525625125	1.6756683878
2.5263052611	1.6756511132
2.5269853971	1.6756338353
2.5276655331	1.6756165541
2.5283456691	1.6755992695
2.5290258052	1.6755819817
2.5297059412	1.6755646905
2.5303860772	1.6755473959
2.5310662132	1.6755300981
2.5317463493	1.6755127969
2.5324264853	1.6754954924
2.5331066213	1.6754781846
2.5337867574	1.6754608734
2.5344668934	1.675443559
2.5351470294	1.6754262413
2.5358271654	1.6754089202
2.5365073015	1.6753915958
2.5371874375	1.6753742681
2.5378675735	1.6753569372
2.5385477095	1.6753396029
2.5392278456	1.6753222653
2.5399079816	1.6753049244
2.5405881176	1.6752875802
2.5412682537	1.6752702328
2.5419483897	1.675252882
2.5426285257	1.6752355279
2.5433086617	1.6752181706
2.5439887978	1.6752008099
2.5446689338	1.675183446
2.5453490698	1.6751660788
2.5460292058	1.6751487083
2.5467093419	1.6751313345
2.5473894779	1.6751139575
2.5480696139	1.6750965772
2.54874975	1.6750791936
2.549429886	1.6750618067
2.550110022	1.6750444165
2.550790158	1.6750270231
2.5514702941	1.6750096264
2.5521504301	1.6749922265
2.5528305661	1.6749748233
2.5535107021	1.6749574168
2.5541908382	1.674940007
2.5548709742	1.674922594
2.5555511102	1.6749051778
2.5562312462	1.6748877583
2.5569113823	1.6748703355
2.5575915183	1.6748529095
2.5582716543	1.6748354802
2.5589517904	1.6748180477
2.5596319264	1.6748006119
2.5603120624	1.6747831729
2.5609921984	1.6747657307
2.5616723345	1.6747482852
2.5623524705	1.6747308365
2.5630326065	1.6747133845
2.5637127425	1.6746959293
2.5643928786	1.6746784708
2.5650730146	1.6746610092
2.5657531506	1.6746435443
2.5664332867	1.6746260761
2.5671134227	1.6746086048
2.5677935587	1.6745911302
2.5684736947	1.6745736524
2.5691538308	1.6745561714
2.5698339668	1.6745386872
2.5705141028	1.6745211997
2.5711942388	1.674503709
2.5718743749	1.6744862151
2.5725545109	1.674468718
2.5732346469	1.6744512177
2.573914783	1.6744337142
2.574594919	1.6744162075
2.575275055	1.6743986975
2.575955191	1.6743811844
2.5766353271	1.6743636681
2.5773154631	1.6743461485
2.5779955991	1.6743286258
2.5786757351	1.6743110999
2.5793558712	1.6742935708
2.5800360072	1.6742760385
2.5807161432	1.674258503
2.5813962793	1.6742409643
2.5820764153	1.6742234224
2.5827565513	1.6742058773
2.5834366873	1.6741883291
2.5841168234	1.6741707777
2.5847969594	1.6741532231
2.5854770954	1.6741356653
2.5861572314	1.6741181043
